#PATH-POINTS-START Path
64.073,-141.837,120
65.385,-143.345,120
66.848,-144.707,120
68.437,-145.92,120
70.127,-146.987,120
71.897,-147.918,120
73.727,-148.724,120
75.601,-149.421,120
77.508,-150.023,120
79.439,-150.543,120
81.387,-150.993,120
83.35,-151.38,120
85.321,-151.716,120
87.299,-152.011,120
89.283,-152.265,120
91.27,-152.49,120
93.26,-152.689,120
95.252,-152.866,120
97.246,-153.026,120
99.241,-153.172,120
101.236,-153.308,120
103.232,-153.437,120
105.228,-153.56,120
107.224,-153.682,120
109.221,-153.805,120
111.217,-153.93,120
113.212,-154.06,120
115.208,-154.196,120
117.202,-154.342,120
119.196,-154.498,120
121.189,-154.666,120
123.181,-154.85,120
125.171,-155.049,120
127.159,-155.264,120
129.145,-155.501,120
131.129,-155.758,120
133.109,-156.037,120
135.086,-156.34,120
137.058,-156.671,120
139.026,-157.029,120
140.988,-157.416,120
142.944,-157.832,120
144.893,-158.283,120
146.833,-158.768,120
148.765,-159.286,120
150.686,-159.84,120
152.595,-160.437,120
154.492,-161.072,120
156.375,-161.746,120
158.243,-162.46,120
160.092,-163.221,120
161.923,-164.027,120
163.734,-164.875,120
165.523,-165.768,120
167.29,-166.706,120
169.028,-167.694,120,0
170.748,-168.715,120
172.477,-169.721,120
174.234,-170.676,120
176.029,-171.557,120
177.877,-172.319,120
179.805,-172.84,120
181.752,-172.642,120
182.506,-170.903,120
182.14,-168.943,120
181.449,-167.068,120
180.609,-165.253,120
179.685,-163.48,120
178.704,-161.737,120
177.68,-160.019,120
176.626,-158.32,120
175.547,-156.635,120
174.447,-154.965,120
173.33,-153.306,120
172.198,-151.657,120
171.054,-150.017,120
169.899,-148.384,120
168.735,-146.758,120
167.561,-145.138,120
166.381,-143.524,120
165.193,-141.915,120
163.999,-140.31,120
162.799,-138.71,120
161.594,-137.115,120
160.383,-135.522,120
159.169,-133.933,120
157.95,-132.347,120
156.728,-130.764,120
155.501,-129.185,120
154.272,-127.607,120
153.039,-126.032,120
151.804,-124.459,120
150.565,-122.889,120
149.324,-121.321,120
148.08,-119.755,120
146.835,-118.19,120
145.586,-116.627,120
144.336,-115.066,120
143.084,-113.506,120
141.83,-111.949,120
140.574,-110.392,120
139.317,-108.837,120
138.057,-107.283,120
136.796,-105.731,120
135.534,-104.179,120
134.271,-102.629,120
133.006,-101.08,120
131.74,-99.531,120
130.472,-97.984,120
129.204,-96.438,120
127.934,-94.892,120
126.664,-93.348,120
125.392,-91.805,120
124.119,-90.262,120
122.846,-88.72,120
121.571,-87.178,120
120.296,-85.637,120
119.02,-84.097,120
117.744,-82.558,120
116.466,-81.019,120
115.188,-79.481,120
113.909,-77.943,120
112.63,-76.406,120
111.35,-74.869,120
110.07,-73.332,120
108.789,-71.796,120
107.507,-70.261,120
106.225,-68.726,120
104.943,-67.191,120
103.66,-65.656,120
102.377,-64.122,120
101.094,-62.588,120
99.81,-61.055,120
98.526,-59.521,120
97.242,-57.988,120
95.957,-56.455,120
94.673,-54.922,120
93.388,-53.39,120
92.103,-51.857,120
90.817,-50.325,120
89.532,-48.792,120
88.247,-47.26,120
86.961,-45.728,120
85.676,-44.195,120
84.391,-42.663,120
83.105,-41.131,120
81.82,-39.599,120
80.535,-38.066,120
79.25,-36.534,120
77.965,-35.001,120
76.68,-33.468,120
75.395,-31.935,120
74.111,-30.402,120
72.827,-28.869,120
71.543,-27.335,120
70.26,-25.802,120
68.977,-24.267,120
67.694,-22.733,120
66.412,-21.198,120
65.13,-19.663,120
63.848,-18.127,120
62.568,-16.591,120
61.288,-15.054,120
60.008,-13.517,120
58.729,-11.98,120
57.451,-10.441,120
56.174,-8.902,120
54.13,-6.436,120,0
54.13,-6.436,0,0
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"path.jerryio v0.1","gc":{"robotWidth":30,"robotHeight":30,"robotIsHolonomic":false,"showRobot":false,"uol":1,"pointDensity":2,"controlMagnetDistance":5,"fieldImage":{"displayName":"V5RC 2025 - High Stakes","signature":"V5RC 2025 - High Stakes","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"U8aaAmDyGu","x":168.61149312377214,"y":64.41188605108049,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"RL3bZHbULy","x":58.660609037328115,"y":61.99538310412568,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"VVWEQ9C2lS"},{"controls":[{"uid":"RL3bZHbULy","x":58.660609037328115,"y":61.99538310412568,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"jLjz5QyTHT","x":8.518172888015732,"y":111.53369351669936,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"qiTYVJMEsy"},{"controls":[{"uid":"jLjz5QyTHT","x":8.518172888015732,"y":111.53369351669936,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"RJgRDGy4f9","x":10.330550098231841,"y":128.44921414538305,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"6rkReSrHy8"},{"controls":[{"uid":"RJgRDGy4f9","x":10.330550098231841,"y":128.44921414538305,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"mH70men4Pz","x":59.26473477406682,"y":118.7832023575638,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"rNoZShdnTi"},{"controls":[{"uid":"mH70men4Pz","x":59.26473477406682,"y":118.7832023575638,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"SEnaU1YP4C","x":120.28143418467586,"y":-0.22956777996077324,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"jsuVstBqib"},{"controls":[{"uid":"SEnaU1YP4C","x":120.28143418467586,"y":-0.22956777996077324,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"5m8p8HFqct","x":59.86886051080552,"y":-120.45058939096275,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"jbdlGFcpCA"},{"controls":[{"uid":"5m8p8HFqct","x":59.86886051080552,"y":-120.45058939096275,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"S3gDlg99Gc","x":54.12966601178784,"y":-171.96668888234444,"lock":false,"visible":true,"__type":"control"},{"uid":"3Q0jV791sR","x":122.39587426326132,"y":-139.34389909845447,"lock":false,"visible":true,"__type":"control"},{"uid":"GfToQssGVs","x":170.1218074656189,"y":-168.34193446191222,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"OnmXZapGRo"},{"controls":[{"uid":"GfToQssGVs","x":170.1218074656189,"y":-168.34193446191222,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"5shV9Sy6B2","x":217.8477406679765,"y":-197.33996982536996,"lock":false,"visible":true,"__type":"control"},{"uid":"HKN8iMBYWX","x":116.65667976424365,"y":-81.95195410827752,"lock":false,"visible":true,"__type":"control"},{"uid":"z7tfkPsd0D","x":54.12966601178784,"y":-6.4362370159397155,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"OxXSWtQSpc"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"TOi2Ii1gCe","lock":false,"visible":true}]}
